no,date,username,tweet
1,Sun Mar 10 14:16:58 +0000 2019,Denok44107312,"RT @Diann666: Prabowo menang FPI berkuasa???
Tidak ada yg aneh kalau melihat seperti ini...."
2,Sun Mar 10 14:16:58 +0000 2019,zidanelaw02,@AL82985951 @diah_soewarno @prabowo @sandiuno Terimakasih infonya ? saya lihat ini orang saat di Singapore.… https://t.co/wqi9e8O861
3,Sun Mar 10 14:16:58 +0000 2019,Alex11579464,RT @pedjoeang_islam: info trbaru psawat pribadi prabowo tdk dpt ijin untuk mndarat di bandara samsudinnoor banjarmasin.utk menghadiri haul…
4,Sun Mar 10 14:16:58 +0000 2019,sigitigisigit,"RT @Jhonkosmik: Saya belum pernah menemui yang dulu mendukung Prabowo kemudian membelot pro Jokowi.

Tetapi 7 dari 10 pro jokowi yg sy temu…"
5,Sun Mar 10 14:16:59 +0000 2019,tris_bdg,@iRwanS121 @jokowi @prabowo @sandiuno @SBYudhoyono @AgusYudhoyono @PDemokrat @Demokrat_TV @eliya_mkom… https://t.co/f5IpfJpPnz
6,Sun Mar 10 14:16:59 +0000 2019,NansRanca,@Bellysetiawan92 @richan51yahooc1 @Majapahitprabu @Winarko_yuli @Miqdad_92 @Suparno08052468 @bocah_kinei… https://t.co/UpVyvsT5Qc
7,Sun Mar 10 14:16:59 +0000 2019,drobbyilham,"RT @AnakMelayu_riau: MANTAP : Waketum Gerindra Ungkap Survei Independen: Prabowo 54,3 persen, JAE 40,4 persen

Insya Allah 17 April kita Pu…"
8,Sun Mar 10 14:16:59 +0000 2019,rikiarya757,"RT @zidanelaw02: Tagar kita Minggu sore ceria ? 

#RakyatPilihPrabowoDanSandi #RakyatPilihPrabowoDanSandi 

Mari berjuang bersama untuk mew…"
9,Sun Mar 10 14:16:59 +0000 2019,DayatJastra,"RT @BasukiAyu: Percuma para elite punya gelar berderet tapi kepintarannya bukan untuk rakyat,"" kata Prabowo.
Memang saya tak punya gelar ta…"
10,Sun Mar 10 14:16:59 +0000 2019,VaniVirgayanti,Bagus!
11,Sun Mar 10 14:16:59 +0000 2019,Wawank01986738,"RT @TopeRendusara: BREAKING NEWS : 
Pesawat pribadi pak prabowo tdk dapat ijin mendarat di bandara samsudinnoor. Utk menghadiri haul guru s…"
12,Sun Mar 10 14:17:00 +0000 2019,Denok44107312,"RT @Dzenni666: Bisa jadi kalau Prabowo menang FPI berkuasa kalau kaya gini terus...

Ehmmmm..."
13,Sun Mar 10 14:17:00 +0000 2019,majisyafii,"RT @pengarang_puisi: Mari berandai2, jika Prabowo menang, ekonomi NKRI akan bagaimana..?"
14,Sun Mar 10 14:17:01 +0000 2019,nanosu35,@DoraemonLTE_PhP @Bellysetiawan92 @Suparno08052468 @Vife70664464 @senapati_New @shabahate @SusandraWardan1… https://t.co/SCst0v0oKA
15,Sun Mar 10 14:17:01 +0000 2019,aiek_esthreem,"@naga_ulung @prabowo @sandiuno #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Capres @prabowo Cawapres… https://t.co/CKjaFQfxyI"
16,Sun Mar 10 14:17:01 +0000 2019,Taryn165,"RT @RelawanProSandi: Rezim luarbiasa!
Bermusik aja dilarang

Kalian ini makhluk apa sih?

#RakyatPilihPrabowoDanSandi @prabowo @sandiuno

B…"
17,Sun Mar 10 14:17:01 +0000 2019,iwan_wansenk,RT @habibthink: Hanya Prabowo yang bisa berbicara seperti ini. Pak Jokowi jangan coba-coba ya. https://t.co/FhsfXYmrUT
18,Sun Mar 10 14:17:02 +0000 2019,RujackX,RT @RanupsProSandi: Saya mau tmpil tentuny apa adany. Sy ingn masyarakat mngerti knp @Prabowo–@sandiuno hadir dlm kontestasi pilpres ini. K…
19,Sun Mar 10 14:17:02 +0000 2019,zahidah_zuhud,@diah_soewarno @Malw1ka @prabowo @sandiuno Bismillah #RakyatPilihPrabowoDanSandi @prabowo @sandiuno
20,Sun Mar 10 14:17:02 +0000 2019,nandangerawan,"@IzulV3 @RajaPurwa @prabowo Jigana mah enya kitu, maen temlen wae. ?"
21,Sun Mar 10 14:17:02 +0000 2019,adelukman21,"RT @Parodi_Negeri: Dia naik Kuda, lo nyinyir

Dia punya Pesawat, loe ngiri

Dia naik Alphard, loe sindir

Hidop loe perih banget Bong !

Bo…"
22,Sun Mar 10 14:17:02 +0000 2019,UyokReborn,"@MyNameNdon @prabowo Jgn percaya Pak... Lagi promo tuh.. ?
https://t.co/EywIXWVaWJ"
23,Sun Mar 10 14:17:03 +0000 2019,sayasam_bro,RT @mahendradatta: Anies adalah Model Pemerintahan Prabowo di skala Jakarta. Inilah contoh bila Prabowo memimpin Indonesia https://t.co/CBV…
24,Sun Mar 10 14:17:03 +0000 2019,arman_effendi,RT @pedjoeang_islam: info trbaru psawat pribadi prabowo tdk dpt ijin untuk mndarat di bandara samsudinnoor banjarmasin.utk menghadiri haul…
25,Sun Mar 10 14:17:04 +0000 2019,arisulya,"RT @BasukiAyu: Percuma para elite punya gelar berderet tapi kepintarannya bukan untuk rakyat,"" kata Prabowo.
Memang saya tak punya gelar ta…"
26,Sun Mar 10 14:17:04 +0000 2019,Mirvajualdi1,"RT @geloraco: Prabowo: Jika Terpilih, Saya Akan Cari Semua Bukti Korupsi dan Saya Kejar Koruptornya
https://t.co/24aNlueC6r"
27,Sun Mar 10 14:17:04 +0000 2019,BintangWibawana,Dor nya di tutup rapat sudah.. Hehe
28,Sun Mar 10 14:17:04 +0000 2019,partaisompret,"@TeddyGusnaidi @prabowo Aduuuh cc @budimandjatmiko @MRomahurmuziy 

Mosok jokoei di kandani mirip luna. Di pake gak… https://t.co/5Bkt90pj2a"
29,Sun Mar 10 14:17:05 +0000 2019,naburjugroup,"RT @raya_mammina: Kemarin yg terlewat dari Palembang..

Sakit Tapi Tak Berdarah

Mantul, salam dua jari ?
Dukung terus @prabowo @sandiuno…"
30,Sun Mar 10 14:17:05 +0000 2019,Abieman72059438,"@CH_chotimah Jadi ingat dg singkatan dari masing2 timses..
BPN utk 02
TKN utk 01
Kira2 begini kepanjangannya
BPN =… https://t.co/0PrC9tiRU7"
31,Sun Mar 10 14:17:05 +0000 2019,daddytwoeight,"@Sry_Kandi @bohong_anti @prabowo Prabowo Sandi Pilihan rakyat , Yang sebelah sono pilihan cebong dan orang gila… https://t.co/ckMSyhX5cu"
32,Sun Mar 10 14:17:06 +0000 2019,yuliyadi_75,"RT @reftyWF: Test Polling ahh
.
.
Kalian Pendukung Siapa?

01 Pendukung Pak joko wii ? (Like)
........................
02 Pendukung Pak Pra…"
33,Sun Mar 10 14:17:06 +0000 2019,Dio_Nzee,@Summ3rMist @prabowo @sandiuno Innalilahi wa Inna ilaihi rojiun..
34,Sun Mar 10 14:17:06 +0000 2019,RNoorriwayanti,"RT @AnnaSuezann: Data dari GOOGLE TRENDS selama Februari 2019:

Prabowo-Sandi = 78.24 %
Jokowi-Ma'aruf = 21.76 %

Ya Allah..!! Semoga harap…"
35,Sun Mar 10 14:17:06 +0000 2019,Poksai,"RT @raya_mammina: Kemarin yg terlewat dari Palembang..

Sakit Tapi Tak Berdarah

Mantul, salam dua jari ?
Dukung terus @prabowo @sandiuno…"
36,Sun Mar 10 14:17:06 +0000 2019,jarenesinten,RT @diah_soewarno: Pandainya bertanam tebu di bibir. Yakin mau dikritik? Bukannya dulu kangen didemo untuk dipuji prestasinya. Bukan didemo…
37,Sun Mar 10 14:17:07 +0000 2019,RudyHakim7,"RT @VictoriaJundi: Hehehee.. pingin ketawa mendengar ""pernyataan"" presenter TV3 Malaysia ini. ""General Prabowo Subianto akan mencuba nasibn…"
38,Sun Mar 10 14:17:07 +0000 2019,LYuliwiyanti,"RT @LisaAmartaTara: Masya Allah hampir aku lupa punya sahabat Jauh di Kalimantan...

Ayoookk di Follow yaaakkk.. Caleg DPRD dari PAN neh ht…"
39,Sun Mar 10 14:17:08 +0000 2019,pasukan_repost,"Solusinya PAStikan #RakyatPilihPrabowoDanSandi @prabowo @sandiuno untuk Indonesia Menang, Adil dan Makmur"
40,Sun Mar 10 14:17:08 +0000 2019,EddymartinRidw4,@liputan6dotcom Survey perlu biaya.tetapi  dipurlukan sebagai acuan menyusun strategi pemenangan calon.  kalau… https://t.co/OiJC4JIXTL
41,Sun Mar 10 14:17:08 +0000 2019,AmiraAlfathunn1,"RT @roninkhalid: Mas @prabowo mencintai rakyat, rakyatpun mencintai mas @prabowo 

Sesederhana itu. https://t.co/A0WKvR4sRo"
42,Sun Mar 10 14:17:08 +0000 2019,hthamrinm,Saya ikut di polbek donk pak..... Kalau di polbek nadar ni...puasa...
43,Sun Mar 10 14:17:10 +0000 2019,NanangP61559480,"RT @syamsiahn270: Jokowi yang diusung oleh PDIP dengan berbagai intrik menyelimuti, berhasil mengalahkan Prabowo pada pilpres 2014, dan par…"
44,Sun Mar 10 14:17:10 +0000 2019,aiek_esthreem,"RT @RanupsProSandi: Mari share dan infokan ke semua teman2 kita hadapi lawan yg bersama wasit berkolaborasi!!

#RakyatPilihPrabowoDanSandi…"
45,Sun Mar 10 14:17:10 +0000 2019,Fathir09161697,"RT @TeddyGusnaidi: Jokowi itu ibarat luna maya, gak dandan aja udah cantik. Beda dengan @Prabowo.."
46,Sun Mar 10 14:17:10 +0000 2019,RujackX,RT @hmskaban: Ibarat main catur langkah TKN dgn Paslon 01 menghadapi relawan BPN  PS08 Prabowo Sandi sudah mati langkah.Paling tidak sepi p…
47,Sun Mar 10 14:17:12 +0000 2019,IdaBagusArya,RT @Dr_HLuck15: Niy bukti surat pemecatan @prabowo dan tanda tangan 7 Lenjen yg menangani kasus pelanggaran HAM... ??? https://t.co/FKKo3Tr…
48,Sun Mar 10 14:17:12 +0000 2019,ikhsanaprian1,"Padahal video kampanye hitam Prabowo-Sandi ini terpampang jelas, mereka melakukan kampanye hitam untuk membuat Prab… https://t.co/hKMtVdUSrc"
49,Sun Mar 10 14:17:12 +0000 2019,vivi_roboth,"RT @TopeRendusara: BREAKING NEWS : 
Pesawat pribadi pak prabowo tdk dapat ijin mendarat di bandara samsudinnoor. Utk menghadiri haul guru s…"
50,Sun Mar 10 14:17:13 +0000 2019,SitiAis43399308,"RT @cybermoeslem: Jokowi Rapuh, Kiai Ma'ruf Sepuh, Prabowo Lugas, Sandi Cerdas https://t.co/DvYbc8s7VR #2019gantipresiden menuju #pilpres20…"
51,Sun Mar 10 14:17:13 +0000 2019,naburjugroup,"RT @MacanPadiMP02: Simak pesan Mbah Raisa,di usia yang sudah tak lagi muda beliau masih sangat semangat mendukung @prabowo @sandiuno 
Semog…"
52,Sun Mar 10 14:17:13 +0000 2019,iRwanS121,"RT @akupeduli77: @wym_indonesia @zarazettirazr @prabowo @Gerindra @panca66 @arlex_wu @iRwanS121 Pak @jokowi tolong dibantu rakyat ya pak, d…"
53,Sun Mar 10 14:17:14 +0000 2019,02Abidzar,"RT @Malw1ka: Pak Prabowo Bercerita Soal Kepemilikan Lahan HGU Di Kalimantan, Yang Awalnya Berasal Dari Kredit Macet, Dan Perusahaan Pak Pra…"
54,Sun Mar 10 14:17:14 +0000 2019,zahidah_zuhud,"RT @harysantana: #RakyatPilihPrabowoDanSandi 
@Prabowo @sandiuno Cc @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahte…"
55,Sun Mar 10 14:17:14 +0000 2019,nurhayati_wh,"RT @DonAdam08: Bendera sudah kita kibarkan, pantang pulang sebelum menang. In shaa allah pak @prabowo
dan bang @sandiuno Menang! #JabarPili…"
56,Sun Mar 10 14:17:14 +0000 2019,yusufim45880206,"RT @LorisbenMunthe: (Tayang 09/03/2019) Wawancara eksklusif Pak Prabowo di TV3 Malaysia.

#PastikanCoblos02 
#ILCSambharMenyambar https://t…"
57,Sun Mar 10 14:17:15 +0000 2019,aiek_esthreem,"@RanupsProSandi @prabowo @sandiuno #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Capres @prabowo Cawapre… https://t.co/5lSxYjv2W4"
58,Sun Mar 10 14:17:15 +0000 2019,RezimTongkol1,"RT @MichelAdamNew: DOA KAMI MENYERTAI

Ribuan Kiai dan Habaib Dukung Langkah KK 26 NU, Gus A’am Wahib: Sudah Darurat! https://t.co/LLYXih74…"
59,Sun Mar 10 14:17:15 +0000 2019,yudhawirapp,"RT @RajaPurwa: Masa cuma bilang 

? Kau disana aku disini, aku kesana kau kesitu, kita gak pernah bersama krn gak saling follow

Lalu difol…"
60,Sun Mar 10 14:17:16 +0000 2019,DangFaried,@MichelAdamNew @prabowo @sandiuno Sudah pasti #RakyatPilihPrabowoDanSandi
61,Sun Mar 10 14:17:16 +0000 2019,DHAPUNK,RT @zarazettirazr: TKN naiknya mobil apa sih? ??? awas ya klo ada tkn yg naek alphard tak foto tak viralin ???? https://t.co/5CxlEQb9j6
62,Sun Mar 10 14:17:16 +0000 2019,ApitNugroho2,"RT @joni_roki: Menangkan PrabowoSandi.

#BuruhDukungPrabowoSandi
#BuruhDukungPrabowoSandi
https://t.co/hVv00kyNfY"
63,Sun Mar 10 14:17:17 +0000 2019,sndra791,"RT @HukumDan: TKN : Pak Prabowo punya data 11 ribu trilliun..pertanyaan saya..Pak Prabowo data 11 ribu trilliun dari mana ..??
BPN : Dari P…"
64,Sun Mar 10 14:17:17 +0000 2019,HsThinker,"RT @harysantana: #RakyatPilihPrabowoDanSandi 
@Prabowo @sandiuno Cc @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahte…"
65,Sun Mar 10 14:17:17 +0000 2019,KsDungu200,"RT @Valhalla_Asgard: Pengusaha Solo Ini Bikin Batik Motif Dua Jari untuk Sandiaga 

#RakyatPilihPrabowoDanSandi

Saatnya Indonesia Adil dan…"
66,Sun Mar 10 14:17:18 +0000 2019,Samhoneyland,"RT @UtuhWibowo: ""Maruf Nilai Suara Prabowo-Sandi di Jabar Sudah Kalah"" ?

Khusus warga/netizen Jawa Barat, benar demikian? Siapa yang akan…"
67,Sun Mar 10 14:17:18 +0000 2019,Pasti_PAS_02,RT @pedjoeang_islam: info trbaru psawat pribadi prabowo tdk dpt ijin untuk mndarat di bandara samsudinnoor banjarmasin.utk menghadiri haul…
68,Sun Mar 10 14:17:18 +0000 2019,naburjugroup,"RT @AkihitoKanbara_: Habib Rizieq Ke Djoko Santoso: Menangkan @prabowo @sandiuno

Tuh Imam Besar sudah memberikan amanat, ayo #PastikanCobl…"
69,Sun Mar 10 14:17:18 +0000 2019,KartaJaya9,RT @republikaonline: Alumni SMA-SMK di Surabaya Deklarasi Dukungan Prabowo https://t.co/Dfr7LIoroS
70,Sun Mar 10 14:17:19 +0000 2019,iRwanS121,RT @tohari_ikhsan: @iRwanS121 @roninkhalid @jokowi @prabowo @sandiuno @SBYudhoyono @AgusYudhoyono @PDemokrat @Demokrat_TV @eliya_mkom @Maca…
71,Sun Mar 10 14:17:19 +0000 2019,SalahudinHi,"RT @maulinaantika02: #RakyatPilihPrabowoDanSandi 

Bang @sandiuno Sudah Tiba Di Banjarmasin Untuk Menghadiri Haul Guru Sekumpul,

Tapi Saya…"
72,Sun Mar 10 14:17:19 +0000 2019,Vife70664464,@Bellysetiawan92 @nanosu35 @DoraemonLTE_PhP @Suparno08052468 @senapati_New @shabahate @SusandraWardan1 @N0essChe… https://t.co/4BvPlq9nvh
73,Sun Mar 10 14:17:20 +0000 2019,PadiOyan,RT @jejakawestjava: “Saya mau tmpil tentuny apa adany. Sy ingn masyarakat mngerti knp Prabowo–Sandi hadir dlm kontestasi pilpres ini. Kami…
74,Sun Mar 10 14:17:20 +0000 2019,LYuliwiyanti,RT @ArieY_Official: Filosofi hebat untuk itu kita menangkan 02 @prabowo &amp; @sandiuno  untuk Indonesia yang berdaulat ... Jangan lupa follow…
75,Sun Mar 10 14:17:21 +0000 2019,wym_indonesia,"RT @wym_indonesia: Saya berharap demikian uni @eliya_mkom  .

Dari pantauan teman saya, kebanyakan mereka melihat tingkat kemenangan @prabo…"
76,Sun Mar 10 14:17:22 +0000 2019,AlfatihAzwal,"RT @BasukiAyu: Subhanallah...
Seorang ibu bersujud dan kemudian pingsan memohon ganti untung  dr pemerintah saat peresmian tol dan pelabuha…"
77,Sun Mar 10 14:17:22 +0000 2019,Sobirin07342625,"RT @RajaPurwa: INDONESIA PRABOWO
INDONESIA SANDIAGA UNO

#17AprilEmak2KepungTPS https://t.co/0QSeGfiglI"
78,Sun Mar 10 14:17:22 +0000 2019,2019pastiPAS,"Prabowo Bakal Hadir di Provinsi Banten, Pendukung Antusias #sandiagauno #prabowo #prabowosandi2019… https://t.co/wGFBO33g5r"
79,Sun Mar 10 14:17:23 +0000 2019,j_paijoe,"@XDonFlamingo @puspita_akbar @AmbarwatiRexy @kemalarsjad tuh pa @prabowo dengerin.
org pke hijab mlh dikatain intel… https://t.co/q9asj3ym3K"
80,Sun Mar 10 14:17:24 +0000 2019,MailBee6,RT @ArieY_Official: Filosofi hebat untuk itu kita menangkan 02 @prabowo &amp; @sandiuno  untuk Indonesia yang berdaulat ... Jangan lupa follow…
81,Sun Mar 10 14:17:24 +0000 2019,arisulya,"RT @VictoriaJundi: Visi @prabowo @sandiuno di bidang kesehatan.

#RakyatPilihPrabowoDanSandi https://t.co/OYWeo5atej"
82,Sun Mar 10 14:17:24 +0000 2019,RezimTongkol1,RT @bengkeldodo: @BerkaryaPartai @IndonesiaHms @dabudabu_rica @VickyAP14 @saididu @prabowo @sandiuno @Dahnilanzar @LampungDpd @hputrasoehar…
83,Sun Mar 10 14:17:25 +0000 2019,prabowo_april,"RT @JamanSulit: Alhamdulillah, Aa Gym Kedatangan Sahabat Lama Pak @prabowo Subianto Di Darut Tahid Bandung. https://t.co/s0NHvj647S"
84,Sun Mar 10 14:17:25 +0000 2019,iRwanS121,RT @WAssyibli: Mudah2an sukses dulur https://t.co/267FAx1Ets
85,Sun Mar 10 14:17:25 +0000 2019,bobdalil63,@mohmahfudmd Orang yang paling ilkhlas kata Alm Gusdur adalah Prabowo Subianto...
86,Sun Mar 10 14:17:25 +0000 2019,rabbiteeth,"RT @GDetektif: Dilarang Ngakak Kecuali Keceplosan.

Warga Kalo PSI itu apa sih ? Kita mah orang kampung, jadi kagak ngerti dah.

PSI Oh Par…"
87,Sun Mar 10 14:17:26 +0000 2019,niasda,RT @roninpribumi: Seruan Putri Bung Karno @rsoekarnoputri kepada seluruh rakyat Indonesia agar pada tanggal 17 April 2019 nanti memilih 02…
88,Sun Mar 10 14:17:26 +0000 2019,02Abidzar,"RT @iRwanS121: Salam Perjuangan dr desa Wates Jaya, Cigombong, Kab Bogor.. 
Mrk msh berjuang utk hak2 mrk... 
Semoga Allah mmberi kemudahan…"
89,Sun Mar 10 14:17:26 +0000 2019,aiek_esthreem,"@RelawanProSandi @opposite6890 #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Capres @prabowo Cawapres… https://t.co/httRBsPWwm"
90,Sun Mar 10 14:17:26 +0000 2019,wongAlas901,"RT @UyokReborn: Jokower 1: Prabowo Kafiir..!!!
Jokower 2: Prabowo mau mendirikan negara khilafah.

Baru di jaman Jokowi ada kafir mau mendi…"
91,Sun Mar 10 14:17:27 +0000 2019,akupeduli77,"RT @raya_mammina: Kemarin yg terlewat dari Palembang..

Sakit Tapi Tak Berdarah

Mantul, salam dua jari ?
Dukung terus @prabowo @sandiuno…"
92,Sun Mar 10 14:17:27 +0000 2019,PAS086,"RT @Sarip_oyong: Betapa kritisnya om iwan fals ke rezim orde baru, tapi konser nya jalan aja, tapi sekarang konser malah di batalkan , maju…"
93,Sun Mar 10 14:17:27 +0000 2019,abuy1978,RT @habibthink: Hanya Prabowo yang bisa berbicara seperti ini. Pak Jokowi jangan coba-coba ya. https://t.co/FhsfXYmrUT
94,Sun Mar 10 14:17:27 +0000 2019,ai_dewa1,"RT @Parodi_Negeri: Dia naik Kuda, lo nyinyir

Dia punya Pesawat, loe ngiri

Dia naik Alphard, loe sindir

Hidop loe perih banget Bong !

Bo…"
95,Sun Mar 10 14:17:27 +0000 2019,ProfDiavolo,RT @mahendradatta: Prabowo di Garut. Sebenarnya bosen juga posting sambutan Rakyat yg selalu meluber pada Prabowo-Sandi karena lalu diimban…
96,Sun Mar 10 14:17:28 +0000 2019,Vika76168687,"RT @AnnaSuezann: Data dari GOOGLE TRENDS selama Februari 2019:

Prabowo-Sandi = 78.24 %
Jokowi-Ma'aruf = 21.76 %

Ya Allah..!! Semoga harap…"
97,Sun Mar 10 14:17:28 +0000 2019,Fathull44192365,"RT @DimsWarwer: @BerniKusen @GazimGezim @mohmahfudmd Apakah ormas lain tidak menolong bencana? Tentunya menolong...
Tapi apakah mereka sebe…"
98,Sun Mar 10 14:17:28 +0000 2019,haryono_egi,"RT @MichelAdamNew: PRABOWO GETARKAN HATI KIAI

KIAI TASIKMALAYA:
""KMA mau berkunjung, saya kok merasa sangat sibuk. 
PRABOWO mau berkunjung…"
99,Sun Mar 10 14:17:30 +0000 2019,RujackX,"RT @KingsViral: Hanya @prabowo @sandiuno yang bisa merubah Indonesia Adil Makmur !

? Pilih Prabowo Sandi
Jika Ungkapkan Isi hati, Bumi Ind…"
100,Sun Mar 10 14:17:31 +0000 2019,eka784,"RT @reftyWF: Test Polling ahh
.
.
Kalian Pendukung Siapa?

01 Pendukung Pak joko wii ? (Like)
........................
02 Pendukung Pak Pra…"
101,Sun Mar 10 14:17:32 +0000 2019,BenyKartanegar1,"RT @TopeRendusara: BREAKING NEWS : 
Pesawat pribadi pak prabowo tdk dapat ijin mendarat di bandara samsudinnoor. Utk menghadiri haul guru s…"
102,Sun Mar 10 14:17:32 +0000 2019,k83_the,RT @diah_soewarno: Rezim telah membuat negeri ini mundur. Negeri ini tak ubahnya seperti jaman primitif yang menggunakan hukum rimba. Tekhn…
103,Sun Mar 10 14:17:33 +0000 2019,rifkian16354679,"RT @RelawanProSandi: Rezim luarbiasa!
Bermusik aja dilarang

Kalian ini makhluk apa sih?

#RakyatPilihPrabowoDanSandi @prabowo @sandiuno

B…"
104,Sun Mar 10 14:17:33 +0000 2019,eLBarqi5,"@pedjoeang_islam Hati2 bro kalau berita hoaks. Karena blm dpt info resmi dari BPN @prabowo  @sandiuno .
Kalau mas… https://t.co/Zu4NXesuFc"
105,Sun Mar 10 14:17:33 +0000 2019,MailBee6,"RT @ashtonnoah_02: Wawancara Eksklusif TV Malaysia Dengan Pak @prabowo 

@zarazettirazr @rockygerung @AkunTofa @Dahnilanzar @RajaPurwa @put…"
106,Sun Mar 10 14:17:33 +0000 2019,anakmesuji7,@ashtonnoah_02 @prabowo @zarazettirazr @rockygerung @AkunTofa @Dahnilanzar @RajaPurwa @putrabanten80 @laskar_minang… https://t.co/dURDGIdKNk
107,Sun Mar 10 14:17:34 +0000 2019,Non88486318,RT @Ferdinand_Haean: Kita tetap Prabowo Sandi..!! https://t.co/8XYLxPavWW
108,Sun Mar 10 14:17:34 +0000 2019,PAS086,"RT @dgam6085: @Rusydi_riau40 @prabowo @sandiuno 17 april #PastikanCoblos02 
Krn #02PASdihati #02UntukIndonesiaAdilMakmur 
Jadi #SemuaJadiSa…"
109,Sun Mar 10 14:17:34 +0000 2019,KhusenFauzi,"RT @harysantana: #RakyatPilihPrabowoDanSandi 
@Prabowo @sandiuno Cc @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahte…"
110,Sun Mar 10 14:17:34 +0000 2019,aan_nusa,RT @Fahrihamzah: Banyak orang melihat manusia dari penampilannya...cengar cengir dibilang santun...berakhlak mulia...sementara yg tegas dan…
111,Sun Mar 10 14:17:35 +0000 2019,fahlepi_reyza,"RT @HeraLoebs: Dimana2 Rakyat Sudah Inginkan Perubahan

2019 Prabowo Presiden 

#17AprilEmak2KepungTPS"
112,Sun Mar 10 14:17:35 +0000 2019,putihhsalju,"RT @rsoekarnoputri: Hari Ini, Putri Bung Karno Bekali Ribuan Relawan Prabowo-Sandi 
 https://t.co/HRZZvAKdmf"
113,Sun Mar 10 14:17:35 +0000 2019,KsDungu200,"RT @gendhuk_peppy: @Valhalla_Asgard @prabowo @sandiuno Widihhh keren salam 02, sebelah bakal niru gk yaa..

#RakyatPilihPrabowoDanSandi 
#R…"
114,Sun Mar 10 14:17:36 +0000 2019,mahar1978,"RT @AnnaSuezann: Data dari GOOGLE TRENDS selama Februari 2019:

Prabowo-Sandi = 78.24 %
Jokowi-Ma'aruf = 21.76 %

Ya Allah..!! Semoga harap…"
115,Sun Mar 10 14:17:37 +0000 2019,d4dD3,RT @VIVAcoid: Prabowo: Gimana Mau Dapat Pacar Kalau Nganggur https://t.co/qAfuKOt5a0 #Pemilu2019
116,Sun Mar 10 14:17:37 +0000 2019,yusufim45880206,"RT @ekowBoy: Prabowo kuasai tanah HGU secara sah, media ribut kaya kucing kawin!!

Ini Jokowi jelas-jelas merampas tanah rakyat, ganti rugi…"
117,Sun Mar 10 14:17:37 +0000 2019,Ra_Ria_Rana,"RT @ZAEffendy: Masih ributin ""kemewahan"" Prabowo naik Alphard?
GUE ingetin:
Prabowo gak pura2 miskin, makanya bisa ongkosin kampanye JKW ma…"
118,Sun Mar 10 14:17:38 +0000 2019,ustovath,@saididu @imamwom @rmolco @prabowo Konser dewa di surabaya juga di batalkan.
119,Sun Mar 10 14:17:38 +0000 2019,toranaga3000,RT @MardaniAliSera: Terimakasih mba Julay dengan tim Condet nya yg dahsyat. Sekali lagi terimakasih Jazakillah khair. Salam buat tim dan ke…
120,Sun Mar 10 14:17:38 +0000 2019,JendJoen,"RT @k83_the: Setelah berkegiatan di Bandung, Jawa Barat. Alhamdulillah sekarang Bang Sandi sudah di Bandara International Syamsudin Noor, B…"
121,Sun Mar 10 14:17:38 +0000 2019,nurhayati_wh,"RT @Valhalla_Asgard: Relawan @prabowo @sandiuno Target 75% Suara Emak-emak dan Kaum Milenial 

#RakyatPilihPrabowoDanSandi

Saatnya Indones…"
122,Sun Mar 10 14:17:39 +0000 2019,iRwanS121,RT @tris_bdg: @iRwanS121 @jokowi @prabowo @sandiuno @SBYudhoyono @AgusYudhoyono @PDemokrat @Demokrat_TV @eliya_mkom @MacanPadiMP02 @2019gan…
123,Sun Mar 10 14:17:39 +0000 2019,RezanHayon,"RT @RustamIbrahim: Satu lagi hasil survei terbaru. SMRC menemukan elektabilitas pasangan Jokowi - MA  54,9 persen, Prabowo - Sandi 32,1 per…"
124,Sun Mar 10 14:17:39 +0000 2019,Brigade_Diavolo,"RT @maspiyuuu: Survey Polmark Eep: Prabowo Berpeluang Menang, Jokowi Sedang Dihukum Rakyat https://t.co/ZhxzscJAIk https://t.co/BUgNDUxxh7"
125,Sun Mar 10 14:17:39 +0000 2019,IbnoeSyabil,RT @pedjoeang_islam: info trbaru psawat pribadi prabowo tdk dpt ijin untuk mndarat di bandara samsudinnoor banjarmasin.utk menghadiri haul…
126,Sun Mar 10 14:17:40 +0000 2019,aiek_esthreem,"RT @eliya_mkom: Semakin yakin @prabowo @sandiuno menang, pendukung partainya sjabingung mau pilih siapa.

Mereka juga sudah ragu utk tetap…"
127,Sun Mar 10 14:17:40 +0000 2019,GilangYPratama,"RT @gost_funy: Diluar copras capres tai anjing, video ini lucu bener sumpah.. hepi bener idupnya Prabowo kayanya ~

 https://t.co/9GTkwBsjBu"
128,Sun Mar 10 14:17:40 +0000 2019,raya_mammina,"Anaknya siapa nih!!!!
KEREN ???

Dedek bayi, mantul ke aku nih ?

Dukung terus @prabowo @sandiuno… https://t.co/Ggm2PUZCwY"
129,Sun Mar 10 14:17:40 +0000 2019,B15NA,"RT @UtuhWibowo: ""Maruf Nilai Suara Prabowo-Sandi di Jabar Sudah Kalah"" ?

Khusus warga/netizen Jawa Barat, benar demikian? Siapa yang akan…"
